Empresa,Canal_Distribuicao,Mercado,Volume_Venda,Data
E2,C2,AS,27916.0,2020-04-01 00:00:00.000
E2,C2,AS,36986.0,2020-05-01 00:00:00.000
E2,C2,AS,41614.0,2020-06-01 00:00:00.000
E2,C2,AS,16858.0,2020-07-01 00:00:00.000
E2,C2,AS,34774.0,2020-08-01 00:00:00.000
E2,C2,AS,68016.0,2020-09-01 00:00:00.000
E2,C2,AS,6840.0,2020-10-01 00:00:00.000
E2,C2,AS,51600.0,2020-11-01 00:00:00.000
E2,C2,AS,71780.0,2020-12-01 00:00:00.000
E2,C2,AS,5950.0,2021-01-01 00:00:00.000
E2,C2,AS,30790.0,2021-02-01 00:00:00.000
E2,C2,AS,4190.0,2021-03-01 00:00:00.000
E2,C2,AS,22670.0,2021-04-01 00:00:00.000
E2,C2,AS,16890.0,2021-05-01 00:00:00.000
E2,C2,AS,77862.0,2021-06-01 00:00:00.000
E2,C2,AS,7060.0,2021-07-01 00:00:00.000
E2,C2,AS,23070.0,2021-08-01 00:00:00.000
E2,C2,AS,31970.0,2021-09-01 00:00:00.000
E2,C2,AS,15260.0,2021-10-01 00:00:00.000
E2,C2,AS,60170.0,2021-11-01 00:00:00.000
E2,C2,AS,38456.0,2021-12-01 00:00:00.000
E2,C2,EU,44852.0,2012-01-01 00:00:00.000
E2,C2,EU,39004.0,2012-02-01 00:00:00.000
E2,C2,EU,35560.0,2012-03-01 00:00:00.000
E2,C2,EU,39548.0,2012-04-01 00:00:00.000
E2,C2,EU,31766.0,2012-05-01 00:00:00.000
E2,C2,EU,50146.0,2012-06-01 00:00:00.000
E2,C2,EU,52100.0,2012-07-01 00:00:00.000
E2,C2,EU,50092.0,2012-08-01 00:00:00.000
E2,C2,EU,31680.0,2012-09-01 00:00:00.000
E2,C2,EU,41868.0,2012-10-01 00:00:00.000
E2,C2,EU,31450.0,2012-11-01 00:00:00.000
E2,C2,EU,53838.0,2012-12-01 00:00:00.000
E2,C2,EU,36604.0,2013-01-01 00:00:00.000
E2,C2,EU,51600.0,2013-02-01 00:00:00.000
E2,C2,EU,42740.0,2013-03-01 00:00:00.000
E2,C2,EU,44200.0,2013-04-01 00:00:00.000
E2,C2,EU,58250.0,2013-05-01 00:00:00.000
E2,C2,EU,42454.0,2013-06-01 00:00:00.000
E2,C2,EU,45366.0,2013-07-01 00:00:00.000
E2,C2,EU,42890.0,2013-08-01 00:00:00.000
E2,C2,EU,35856.0,2013-09-01 00:00:00.000
E2,C2,EU,26900.0,2013-10-01 00:00:00.000
E2,C2,EU,38800.0,2013-11-01 00:00:00.000
E2,C2,EU,35850.0,2013-12-01 00:00:00.000
E2,C2,EU,63790.0,2014-01-01 00:00:00.000
E2,C2,EU,28886.0,2014-02-01 00:00:00.000
E2,C2,EU,34750.0,2014-03-01 00:00:00.000
E2,C2,EU,36350.0,2014-04-01 00:00:00.000
E2,C2,EU,49800.0,2014-05-01 00:00:00.000
E2,C2,EU,52050.001,2014-06-01 00:00:00.000
E2,C2,EU,48306.0,2014-07-01 00:00:00.000
E2,C2,EU,42152.0,2014-08-01 00:00:00.000
E2,C2,EU,33628.0,2014-09-01 00:00:00.000
E2,C2,EU,31000.0,2014-10-01 00:00:00.000
E2,C2,EU,51800.0,2014-11-01 00:00:00.000
E2,C2,EU,40900.0,2014-12-01 00:00:00.000
E2,C2,EU,24500.0,2015-01-01 00:00:00.000
E2,C2,EU,66100.0,2015-02-01 00:00:00.000
E2,C2,EU,54850.0,2015-03-01 00:00:00.000
E2,C2,EU,32700.0,2015-04-01 00:00:00.000
E2,C2,EU,47100.0,2015-05-01 00:00:00.000
E2,C2,EU,28300.0,2015-06-01 00:00:00.000
E2,C2,EU,46200.0,2015-07-01 00:00:00.000
E2,C2,EU,29872.0,2015-08-01 00:00:00.000
E2,C2,EU,41500.0,2015-09-01 00:00:00.000
E2,C2,EU,34296.0,2015-10-01 00:00:00.000
E2,C2,EU,41362.0,2015-11-01 00:00:00.000
E2,C2,EU,50100.0,2015-12-01 00:00:00.000
E2,C2,EU,34796.0,2016-01-01 00:00:00.000
E2,C2,EU,32840.0,2016-02-01 00:00:00.000
E2,C2,EU,49040.0,2016-03-01 00:00:00.000
E2,C2,EU,56000.0,2016-04-01 00:00:00.000
E2,C2,EU,38000.0,2016-05-01 00:00:00.000
E2,C2,EU,25000.0,2016-06-01 00:00:00.000
E2,C2,EU,41000.0,2016-07-01 00:00:00.000
E2,C2,EU,26000.0,2016-08-01 00:00:00.000
E2,C2,EU,43000.0,2016-09-01 00:00:00.000
E2,C2,EU,35888.0,2016-10-01 00:00:00.000
E2,C2,EU,24304.0,2016-11-01 00:00:00.000
E2,C2,EU,26500.0,2016-12-01 00:00:00.000
E2,C2,EU,38000.0,2017-01-01 00:00:00.000
E2,C2,EU,37320.0,2017-02-01 00:00:00.000
E2,C2,EU,31000.0,2017-03-01 00:00:00.000
E2,C2,EU,53000.0,2017-04-01 00:00:00.000
E2,C2,EU,45300.0,2017-05-01 00:00:00.000
