Empresa,Canal_Distribuicao,Mercado,Volume_Venda,Data
BR,EE,R3,39004.0,2012-02-01 00:00:00.000
BR,EE,R3,35560.0,2012-03-01 00:00:00.000
BR,EE,R3,39548.0,2012-04-01 00:00:00.000
BR,EE,R3,31766.0,2012-05-01 00:00:00.000
BR,EE,R3,50146.0,2012-06-01 00:00:00.000
BR,EE,R3,52100.0,2012-07-01 00:00:00.000
BR,EE,R3,50092.0,2012-08-01 00:00:00.000
BR,EE,R3,31680.0,2012-09-01 00:00:00.000
BR,EE,R3,41868.0,2012-10-01 00:00:00.000
BR,EE,R3,31450.0,2012-11-01 00:00:00.000
BR,EE,R3,53838.0,2012-12-01 00:00:00.000
BR,EE,R3,36604.0,2013-01-01 00:00:00.000
BR,EE,R3,51600.0,2013-02-01 00:00:00.000
BR,EE,R3,42740.0,2013-03-01 00:00:00.000
BR,EE,R3,44200.0,2013-04-01 00:00:00.000
BR,EE,R3,58250.0,2013-05-01 00:00:00.000
BR,EE,R3,42454.0,2013-06-01 00:00:00.000
BR,EE,R3,45366.0,2013-07-01 00:00:00.000
BR,EE,R3,42890.0,2013-08-01 00:00:00.000
BR,EE,R3,35856.0,2013-09-01 00:00:00.000
BR,EE,R3,26900.0,2013-10-01 00:00:00.000
BR,EE,R3,38800.0,2013-11-01 00:00:00.000
BR,EE,R3,35850.0,2013-12-01 00:00:00.000
BR,EE,R3,63790.0,2014-01-01 00:00:00.000
BR,EE,R3,28886.0,2014-02-01 00:00:00.000
BR,EE,R3,34750.0,2014-03-01 00:00:00.000
BR,EE,R3,36350.0,2014-04-01 00:00:00.000
BR,EE,R3,49800.0,2014-05-01 00:00:00.000
BR,EE,R3,52050.001,2014-06-01 00:00:00.000
BR,EE,R3,48306.0,2014-07-01 00:00:00.000
BR,EE,R3,42152.0,2014-08-01 00:00:00.000
BR,EE,R3,33628.0,2014-09-01 00:00:00.000
BR,EE,R3,31000.0,2014-10-01 00:00:00.000
BR,EE,R3,51800.0,2014-11-01 00:00:00.000
BR,EE,R3,40900.0,2014-12-01 00:00:00.000
BR,EE,R3,24500.0,2015-01-01 00:00:00.000
BR,EE,R3,66100.0,2015-02-01 00:00:00.000
BR,EE,R3,54850.0,2015-03-01 00:00:00.000
