Empresa,Canal_Distribuicao,Mercado,Volume_Venda,Data
BT,ME,R5,18116.0,2013-05-01 00:00:00.000
BT,ME,R5,16564.0,2013-06-01 00:00:00.000
BT,ME,R5,22334.0,2013-07-01 00:00:00.000
BT,ME,R5,21090.0,2013-08-01 00:00:00.000
BT,ME,R5,35672.0,2013-09-01 00:00:00.000
BT,ME,R5,2000.0,2013-10-01 00:00:00.000
BT,ME,R5,29316.0,2013-11-01 00:00:00.000
BT,ME,R5,17440.0,2013-12-01 00:00:00.000
BT,ME,R5,0.0,2014-01-01 00:00:00.000
BT,ME,R5,38336.0,2014-02-01 00:00:00.000
BT,ME,R5,18118.0,2014-03-01 00:00:00.000
BT,ME,R5,18664.0,2014-04-01 00:00:00.000
BT,ME,R5,5500.0,2014-05-01 00:00:00.000
BT,ME,R5,33658.0,2014-06-01 00:00:00.000
BT,ME,R5,3800.0,2014-07-01 00:00:00.000
BT,ME,R5,31386.0,2014-08-01 00:00:00.000
BT,ME,R5,16596.0,2014-09-01 00:00:00.000
BT,ME,R5,15102.0,2014-10-01 00:00:00.000
BT,ME,R5,16096.0,2014-11-01 00:00:00.000
BT,ME,R5,20622.0,2014-12-01 00:00:00.000
BT,ME,R5,0.0,2015-01-01 00:00:00.000
BT,ME,R5,24630.0,2015-02-01 00:00:00.000
BT,ME,R5,30580.0,2015-03-01 00:00:00.000
BT,ME,R5,2300.0,2015-04-01 00:00:00.000
BT,ME,R5,27932.0,2015-05-01 00:00:00.000
BT,ME,R5,17168.0,2015-06-01 00:00:00.000
BT,ME,R5,22056.0,2015-07-01 00:00:00.000
BT,ME,R5,17716.0,2015-08-01 00:00:00.000
BT,ME,R5,13396.0,2015-09-01 00:00:00.000
BT,ME,R5,15706.0,2015-10-01 00:00:00.000
BT,ME,R5,3400.0,2015-11-01 00:00:00.000
BT,ME,R5,33306.0,2015-12-01 00:00:00.000
BT,ME,R5,15404.0,2016-01-01 00:00:00.000
BT,ME,R5,15898.0,2016-02-01 00:00:00.000
BT,ME,R5,19328.0,2016-03-01 00:00:00.000
BT,ME,R5,17488.0,2016-04-01 00:00:00.000
BT,ME,R5,24868.0,2016-05-01 00:00:00.000
BT,ME,R5,19206.0,2016-06-01 00:00:00.000
BT,ME,R5,1100.0,2016-07-01 00:00:00.000
BT,ME,R5,0.0,2016-08-01 00:00:00.000
BT,ME,R5,0.0,2016-09-01 00:00:00.000
BT,ME,R5,0.0,2016-10-01 00:00:00.000
BT,ME,R5,0.0,2016-11-01 00:00:00.000
BT,ME,R5,0.0,2016-12-01 00:00:00.000
BT,ME,R5,0.0,2017-01-01 00:00:00.000
BT,ME,R5,0.0,2017-02-01 00:00:00.000
BT,ME,R5,0.0,2017-03-01 00:00:00.000
BT,ME,R5,0.0,2017-04-01 00:00:00.000
BT,ME,R5,0.0,2017-05-01 00:00:00.000
BT,ME,R5,0.0,2017-06-01 00:00:00.000
BT,ME,R5,0.0,2017-07-01 00:00:00.000
BT,ME,R5,0.0,2017-08-01 00:00:00.000
BT,ME,R5,0.0,2017-09-01 00:00:00.000
BT,ME,R5,0.0,2017-10-01 00:00:00.000
BT,ME,R5,0.0,2017-11-01 00:00:00.000
BT,ME,R5,0.0,2017-12-01 00:00:00.000
BT,ME,R5,0.0,2018-01-01 00:00:00.000
BT,ME,R5,0.0,2018-02-01 00:00:00.000
BT,ME,R5,0.0,2018-03-01 00:00:00.000
BT,ME,R5,0.0,2018-04-01 00:00:00.000
BT,ME,R5,0.0,2018-05-01 00:00:00.000
BT,ME,R5,0.0,2018-06-01 00:00:00.000
BT,ME,R5,0.0,2018-07-01 00:00:00.000
BT,ME,R5,0.0,2018-08-01 00:00:00.000
BT,ME,R5,0.0,2018-09-01 00:00:00.000
BT,ME,R5,0.0,2018-10-01 00:00:00.000
BT,ME,R5,0.0,2018-11-01 00:00:00.000
BT,ME,R5,0.0,2018-12-01 00:00:00.000
BT,ME,R5,0.0,2019-01-01 00:00:00.000
BT,ME,R5,0.0,2019-02-01 00:00:00.000
BT,ME,R5,0.0,2019-03-01 00:00:00.000
BT,ME,R5,0.0,2019-04-01 00:00:00.000
BT,ME,R5,0.0,2019-05-01 00:00:00.000
BT,ME,R5,0.0,2019-06-01 00:00:00.000
BT,ME,R5,0.0,2019-07-01 00:00:00.000
BT,ME,R5,0.0,2019-08-01 00:00:00.000
BT,ME,R5,0.0,2019-09-01 00:00:00.000
BT,ME,R5,0.0,2019-10-01 00:00:00.000
BT,ME,R5,0.0,2019-11-01 00:00:00.000
BT,ME,R5,0.0,2019-12-01 00:00:00.000
BT,ME,R5,0.0,2020-01-01 00:00:00.000
BT,ME,R5,0.0,2020-02-01 00:00:00.000
BT,ME,R5,0.0,2020-03-01 00:00:00.000
BT,ME,R5,0.0,2020-04-01 00:00:00.000
BT,ME,R5,0.0,2020-05-01 00:00:00.000
BT,ME,R5,0.0,2020-06-01 00:00:00.000
